chunk_id,split
8592,train
8593,val
8594,train
8595,train
8596,train
8597,train
8598,train
8599,train
8600,train
8601,train
8602,train
8603,train
8604,train
8605,val
8606,val
8607,val
8608,train
8609,train
8610,train
8611,train
8612,train
8613,train
8614,train
8615,train
8616,train
8617,train
8618,val
8619,train
8620,train
8621,val
8622,train
8623,train
8624,train
8625,train
8626,train
8627,train
8628,val
8629,val
8630,train
8631,train
8632,train
8633,train
8634,val
8635,train
8636,train
8637,val
8638,train
8639,train
8640,val
8641,train
8642,train
8643,train
8644,train
8645,train
8646,val
8647,train
8648,train
8649,train
8650,train
8651,train
8652,train
8653,train
8654,val
8655,train
8656,train
8657,train
8658,train
8659,val
8660,train
8661,train
8662,val
8663,train
8664,train
8665,val
8666,train
8667,train
8668,train
8669,train
8670,train
8671,train
8672,train
8673,train
8674,train
8675,train
8676,val
8677,val
8678,train
8679,val
8680,val
8681,train
8682,train
8683,train
8684,train
8685,val
8686,train
8687,train
8688,train
8689,train
8690,train
8691,train
8692,train
8693,train
8694,train
8695,train
8696,train
8697,train
8698,val
8699,val
8700,train
8701,train
8702,train
8703,train
8704,train
8705,train
8706,train
8707,train
8708,train
8709,train
8710,train
8711,train
8712,train
8713,train
8714,train
8715,val
8716,train
8717,train
8718,train
8719,val
8720,val
8721,train
8722,train
8723,train
8724,train
8725,train
8726,train
8727,train
8728,train
8729,train
8730,train
8731,train
8732,val
8733,train
8734,train
8735,train
8736,train
8737,train
8738,val
8739,train
8740,train
8741,train
8742,train
8743,val
8744,train
8745,val
8746,train
8747,val
8748,train
8749,train
8750,val
8751,train
8752,train
8753,train
8754,train
8755,train
8756,train
8757,train
8758,train
8759,train
8760,train
8761,val
8762,train
8763,train
8764,train
8765,train
8766,train
8767,train
8768,train
8769,train
8770,train
8771,train
8772,train
8773,train
8774,train
8775,train
8776,train
8777,train
8778,train
8779,train
8780,train
8781,train
8782,train
8783,train
8784,val
8785,train
8786,train
8787,train
8788,train
8789,train
8790,train
8791,train
8792,train
8793,train
8794,val
8795,val
8796,train
8797,val
8798,train
8799,train
8800,train
8801,train
8802,train
8803,train
8804,train
8805,train
8806,val
8807,train
8808,train
8809,train
8810,train
8811,train
8812,train
8813,train
8814,train
8815,train
8816,train
8817,train
8818,train
8819,train
8820,val
8821,train
8822,train
8823,train
8824,train
8825,val
8826,train
8827,train
8828,train
8829,val
8830,train
8831,train
8832,train
8833,train
8834,val
8835,train
8836,train
8837,train
8838,train
8839,val
8840,train
8841,train
8842,train
8843,train
8844,train
8845,train
8846,train
8847,train
8848,train
8849,train
8850,train
8851,train
8852,train
8853,train
8854,train
8855,val
8856,train
8857,val
8858,train
8859,val
8860,train
8861,val
8862,train
8863,train
8864,val
8865,train
8866,val
8867,train
8868,train
8869,train
8870,train
8871,train
8872,train
8873,val
8874,train
8875,train
8876,train
8877,train
8878,train
8879,train
8880,train
8881,train
8882,train
8883,train
8884,train
8885,val
8886,val
8887,train
8888,train
8889,train
8890,train
8891,train
8892,train
8893,train
8894,train
8895,val
8896,train
8897,train
8898,train
8899,val
8900,train
8901,train
8902,val
8903,train
8904,train
8905,train
8906,train
8907,train
8908,train
8909,train
8910,train
8911,train
8912,train
8913,train
8914,train
8915,train
8916,val
8917,train
8918,train
8919,train
8920,train
8921,train
8922,train
8923,train
8924,train
8925,train
8926,train
8927,train
8928,train
8929,val
8930,train
8931,train
8932,val
8933,train
8934,train
8935,train
8936,train
8937,train
8938,train
8939,train
8940,train
8941,train
8942,train
8943,train
8944,train
8945,val
8946,train
8947,train
8948,train
8949,val
8950,val
8951,train
8952,train
8953,val
8954,train
8955,val
8956,val
8957,train
8958,train
8959,val
8960,train
8961,train
8962,train
8963,train
8964,val
8965,train
8966,train
8967,train
8968,train
8969,train
8970,train
8971,train
8972,val
8973,train
8974,train
8975,train
8976,train
8977,train
8978,train
8979,val
8980,val
8981,train
8982,train
8983,train
8984,train
8985,train
8986,train
8987,train
8988,train
8989,train
8990,train
8991,train
8992,train
8993,train
8994,train
8995,train
8996,val
8997,train
8998,train
8999,val
9000,train
9001,val
9002,train
9003,val
9004,val
9005,train
9006,train
9007,train
9008,val
9009,val
9010,train
9011,train
9012,train
9013,val
9014,train
9015,train
9016,train
9017,train
9018,train
9019,train
9020,train
9021,train
9022,train
9023,train
9024,train
9025,train
9026,train
9027,train
9028,train
9029,train
9030,train
9031,train
9032,train
9033,train
9034,val
9035,train
9036,train
9037,train
9038,train
9039,train
9040,train
9041,val
9042,train
9043,train
9044,train
9045,train
9046,val
9047,val
9048,train
9049,train
9050,val
9051,train
9052,train
9053,train
9054,train
9055,train
9056,val
9057,train
9058,train
9059,val
9060,train
9061,val
9062,train
9063,train
9064,val
9065,val
9066,train
9067,train
9068,val
9069,train
9070,train
9071,train
9072,train
9073,train
9074,train
9075,val
9076,train
9077,train
9078,train
9079,train
9080,train
9081,train
9082,train
9083,train
9084,train
9085,val
9086,train
9087,train
9088,val
9089,train
9090,val
9091,train
9092,val
9093,val
9094,train
9095,train
9096,train
9097,train
9098,train
9099,train
9100,train
9101,train
9102,train
9103,train
9104,val
9105,train
9106,train
9107,train
9108,train
9109,train
9110,train
9111,val
9112,train
9113,train
9114,train
9115,train
9116,train
9117,train
9118,train
9119,train
9120,train
9121,train
9122,train
9123,train
9124,train
9125,train
9126,train
9127,train
9128,val
9129,train
9130,val
9131,train
9132,train
9133,train
9134,train
9135,train
9136,train
9137,val
9138,train
9139,train
9140,train
9141,val
9142,train
9143,train
9144,train
9145,val
9146,val
9147,train
9148,train
9149,val
9150,train
9151,train
9152,train
9153,train
9154,train
9155,train
9156,train
9157,train
9158,train
9159,train
9160,train
9161,train
9162,train
9163,val
9164,train
9165,train
9166,train
9167,val
9168,train
9169,train
9170,train
9171,train
9172,val
9173,train
9174,train
9175,train
9176,train
9177,val
9178,train
9179,val
9180,val
9181,train
9182,val
9183,train
9184,train
9185,train
9186,train
9187,train
9188,val
9189,train
9190,train
9191,val
9192,train
9193,train
9194,train
9195,train
9196,val
9197,train
9198,train
9199,train
9200,train
9201,train
9202,train
9203,train
9204,train
9205,train
9206,train
9207,train
9208,train
9209,train
9210,train
9211,train
9212,val
9213,val
9214,train
9215,train
9216,train
9217,train
9218,train
9219,train
9220,train
9221,train
9222,train
9223,train
9224,train
9225,train
9226,val
9227,train
9228,train
9229,train
9230,val
9231,train
9232,train
9233,train
9234,train
9235,train
9236,val
9237,train
9238,train
9239,train
9240,val
9241,train
9242,train
9243,train
9244,train
9245,train
9246,train
9247,val
9248,train
9249,train
9250,val
9251,train
9252,train
9253,train
9254,val
9255,train
9256,train
9257,train
9258,train
9259,train
9260,train
9261,train
9262,train
9263,train
9264,train
9265,train
9266,val
9267,train
9268,train
9269,train
9270,train
9271,train
9272,val
9273,train
9274,train
9275,train
9276,train
9277,train
9278,val
9279,val
9280,train
9281,train
9282,train
9283,train
9284,train
9285,train
9286,train
9287,val
9288,train
9289,train
9290,val
9291,val
9292,train
9293,train
9294,train
9295,train
9296,train
9297,train
9298,val
9299,val
9300,train
9301,train
9302,val
9303,train
9304,train
9305,train
9306,train
9307,train
9308,train
9309,train
9310,train
9311,train
9312,train
9313,train
9314,train
9315,train
9316,train
9317,train
9318,train
9319,train
9320,train
9321,train
9322,train
9323,train
9324,train
9325,train
9326,train
9327,train
9328,train
9329,val
9330,train
9331,val
9332,val
9333,train
9334,val
9335,train
9336,val
9337,train
9338,val
9339,train
9340,train
9341,train
9342,val
9343,train
9344,train
9345,train
9346,val
9347,val
9348,train
9349,train
9350,val
9351,train
9352,train
9353,val
9354,train
9355,train
9356,train
9357,train
9358,val
9359,train
9360,train
9361,train
9362,train
9363,val
9364,train
9365,val
9366,train
9367,val
9368,train
9369,val
9370,val
9371,val
9372,train
9373,train
9374,train
9375,train
9376,val
9377,train
9378,train
9379,train
9380,train
9381,val
9382,train
9383,train
9384,train
9385,train
9386,train
9387,train
9388,val
9389,train
9390,train
9391,train
9392,train
9393,train
9394,train
9395,train
9396,train
9397,train
9398,train
9399,train
9400,train
9401,val
9402,train
9403,train
9404,val
9405,train
9406,train
9407,train
9408,train
9409,train
9410,train
9411,train
9412,train
9413,train
9414,train
9415,train
9416,train
9417,train
9418,train
9419,train
9420,train
9421,train
9422,train
9423,train
9424,train
9425,train
9426,train
9427,train
9428,train
9429,train
9430,train
9431,val
9432,val
9433,train
9434,train
9435,train
9436,train
9437,train
9438,val
9439,train
9440,val
9441,train
9442,train
9443,train
9444,train
9445,val
9446,train
9447,train
9448,train
9449,train
9450,train
9451,val
9452,val
9453,train
9454,train
9455,train
9456,train
9457,train
9458,val
9459,train
9460,train
9461,train
9462,train
9463,train
9464,val
9465,val
9466,train
9467,train
9468,train
9469,train
9470,train
9471,train
9472,train
9473,train
9474,val
9475,val
9476,train
9477,train
9478,train
9479,train
9480,train
9481,val
9482,train
9483,train
9484,train
9485,train
9486,val
9487,train
9488,val
9489,train
9490,train
9491,train
9492,train
9493,train
9494,train
9495,train
9496,train
9497,train
9498,train
9499,train
9500,train
9501,train
9502,train
9503,train
9504,train
9505,train
9506,train
9507,train
9508,train
9509,train
9510,train
9511,val
9512,train
9513,train
9514,train
9515,val
9516,train
9517,train
9518,train
9519,train
9520,val
9521,val
9522,train
9523,train
9524,train
9525,train
9526,train
9527,train
9528,train
9529,train
9530,val
9531,train
9532,val
9533,train
9534,train
9535,train
9536,train
9537,train
9538,train
9539,train
9540,train
9541,val
9542,train
9543,train
9544,train
9545,val
9546,train
9547,val
9548,train
9549,train
9550,train
9551,train
9552,train
9553,train
9554,train
9555,val
9556,train
9557,train
9558,val
9559,train
9560,val
9561,val
9562,val
9563,train
9564,val
9565,train
9566,train
9567,train
9568,train
9569,train
9570,train
9571,train
9572,train
9573,train
9574,train
9575,train
9576,train
9577,train
9578,train
9579,train
9580,train
9581,train
9582,val
9583,train
9584,train
9585,train
9586,train
9587,val
9588,train
9589,train
9590,train
9591,train
9592,train
9593,train
9594,train
9595,train
9596,val
9597,train
9598,train
9599,train
9600,train
9601,val
9602,val
9603,val
9604,train
9605,train
9606,train
9607,train
9608,train
9609,val
9610,train
9611,train
9612,train
9613,train
9614,train
9615,val
9616,train
9617,train
9618,val
9619,train
9620,train
9621,train
9622,train
9623,train
9624,train
9625,val
9626,train
9627,train
9628,train
9629,train
9630,train
9631,train
9632,train
9633,train
9634,train
9635,val
9636,train
9637,val
9638,val
9639,val
9640,train
9641,val
9642,train
9643,train
9644,train
9645,train
9646,train
9647,val
9648,train
9649,train
9650,train
9651,train
9652,val
9653,train
9654,val
9655,train
9656,train
9657,train
9658,train
9659,train
9660,train
9661,train
9662,val
9663,train
9664,train
9665,train
9666,train
9667,train
9668,train
9669,train
9670,train
9671,train
9672,train
9673,train
9674,train
9675,train
9676,train
9677,train
9678,train
9679,train
9680,train
9681,train
9682,train
9683,train
9684,train
9685,train
9686,train
9687,val
9688,val
9689,train
9690,train
9691,train
9692,train
9693,train
9694,train
9695,train
9696,train
9697,train
9698,train
9699,train
9700,train
9701,train
9702,train
9703,train
9704,train
9705,train
9706,train
9707,val
9708,train
9709,train
9710,train
9711,train
9712,train
9713,val
9714,val
9715,train
9716,train
9717,train
9718,train
9719,train
9720,train
9721,train
9722,train
9723,train
9724,train
9725,train
9726,train
9727,val
9728,train
9729,train
9730,train
9731,val
9732,train
9733,train
9734,train
9735,train
9736,train
9737,val
9738,train
9739,train
9740,train
9741,train
9742,train
9743,train
9744,val
9745,train
9746,train
9747,train
9748,train
9749,train
9750,train
9751,val
9752,train
9753,train
9754,train
9755,train
9756,train
9757,train
9758,train
9759,train
9760,val
9761,train
9762,train
9763,train
9764,train
9765,train
9766,train
9767,train
9768,train
9769,train
9770,train
9771,train
9772,train
9773,val
9774,val
9775,train
9776,train
9777,train
9778,val
9779,train
9780,train
9781,train
9782,train
9783,val
9784,train
9785,train
9786,train
9787,train
9788,train
9789,train
9790,train
9791,train
9792,val
9793,val
9794,val
9795,train
9796,train
9797,train
9798,train
9799,train
9800,train
9801,train
9802,val
9803,train
9804,val
9805,train
9806,train
9807,train
9808,train
9809,train
9810,train
9811,train
9812,train
9813,train
9814,train
9815,train
9816,train
9817,val
9818,train
9819,train
9820,val
9821,train
9822,train
9823,train
9824,train
9825,train
9826,train
9827,train
9828,train
9829,train
9830,train
9831,train
9832,train
9833,train
9834,train
9835,val
9836,train
9837,val
9838,val
9839,train
9840,train
9841,train
9842,val
9843,train
9844,val
9845,train
9846,val
9847,train
9848,train
9849,train
9850,val
9851,train
9852,val
9853,val
9854,train
9855,train
9856,train
9857,train
9858,train
9859,train
9860,train
9861,val
9862,train
9863,train
9864,train
9865,train
9866,train
9867,val
9868,train
9869,train
9870,train
9871,val
9872,train
9873,train
9874,train
9875,train
9876,train
9877,train
9878,train
9879,train
9880,train
9881,train
9882,train
9883,train
9884,train
9885,train
9886,train
9887,train
9888,train
9889,val
9890,train
9891,val
9892,train
9893,train
9894,train
9895,val
9896,train
9897,train
9898,train
9899,train
9900,train
9901,train
9902,train
9903,train
9904,train
9905,train
9906,val
9907,train
9908,train
9909,train
9910,train
9911,train
9912,train
9913,train
9914,train
9915,train
9916,train
9917,train
9918,train
9919,train
9920,train
9921,train
9922,train
9923,val
9924,train
9925,train
9926,val
9927,train
9928,val
9929,val
9930,train
9931,val
9932,train
9933,train
9934,train
9935,train
9936,train
9937,train
9938,train
9939,val
9940,train
9941,train
9942,train
9943,train
9944,train
9945,val
9946,train
9947,train
9948,val
9949,train
9950,train
9951,train
9952,train
9953,train
9954,train
9955,val
9956,val
9957,train
9958,train
9959,val
9960,val
9961,train
9962,val
9963,train
9964,val
9965,train
9966,train
9967,train
9968,train
9969,train
9970,train
9971,train
9972,train
9973,train
9974,train
9975,train
9976,train
9977,train
9978,train
9979,train
9980,train
9981,val
9982,train
9983,train
9984,train
9985,train
9986,train
9987,train
9988,train
9989,train
9990,val
9991,train
9992,train
9993,train
9994,val
9995,train
9996,train
9997,train
9998,train
9999,val
10000,train
10001,train
10002,train
10003,train
10004,train
10005,val
10006,train
10007,val
10008,val
10009,train
10010,train
10011,train
10012,train
10013,val
10014,train
10015,train
10016,train
10017,train
10018,train
10019,train
10020,train
10021,train
10022,val
10023,train
10024,train
10025,train
10026,train
10027,val
10028,train
10029,train
10030,train
10031,train
10032,train
10033,train
10034,train
10035,val
10036,train
10037,train
10038,train
10039,train
10040,train
10041,train
10042,val
10043,train
10044,train
10045,train
10046,val
10047,val
10048,train
10049,train
10050,val
10051,train
10052,train
10053,train
10054,train
10055,train
10056,train
10057,train
10058,train
10059,train
10060,val
10061,train
10062,train
10063,train
10064,val
10065,train
10066,train
10067,train
10068,train
10069,train
10070,train
10071,train
10072,train
10073,train
10074,train
10075,train
10076,train
10077,train
10078,train
10079,val
10080,train
10081,train
10082,val
10083,val
10084,train
10085,train
10086,train
10087,train
10088,train
10089,train
10090,train
10091,train
10092,train
10093,train
10094,train
10095,train
10096,train
10097,train
10098,val
10099,val
10100,train
10101,train
10102,train
10103,train
10104,val
10105,train
10106,train
10107,train
10108,train
10109,train
10110,train
10111,train
10112,train
10113,val
10114,train
10115,train
10116,val
10117,train
10118,train
10119,train
10120,train
10121,train
10122,train
10123,train
10124,val
10125,train
10126,train
10127,train
10128,train
10129,train
10130,val
10131,val
10132,train
10133,train
10134,train
10135,train
10136,train
10137,val
10138,train
10139,train
10140,train
10141,val
10142,train
10143,train
10144,val
10145,train
10146,train
10147,train
10148,train
10149,train
10150,train
10151,train
10152,train
10153,train
10154,train
10155,train
10156,train
10157,train
10158,train
10159,train
10160,val
10161,train
10162,train
10163,train
10164,train
10165,train
10166,train
10167,train
10168,train
10169,train
10170,train
10171,train
10172,train
10173,train
10174,train
10175,train
10176,train
10177,train
10178,train
10179,train
10180,train
10181,train
10182,train
10183,val
10184,val
10185,train
10186,train
10187,train
10188,train
10189,train
10190,val
10191,train
10192,val
10193,train
10194,train
10195,train
10196,train
10197,train
10198,train
10199,train
10200,train
10201,train
10202,train
10203,val
10204,train
10205,train
10206,train
10207,train
10208,train
10209,train
10210,train
10211,train
10212,train
10213,train
10214,train
10215,train
10216,train
10217,train
10218,train
10219,train
10220,val
10221,train
10222,train
10223,train
10224,val
10225,train
10226,train
10227,val
10228,train
10229,train
10230,train
10231,train
10232,val
10233,train
10234,val
10235,val
10236,train
10237,val
10238,val
10239,train
10240,train
10241,train
10242,train
10243,val
10244,train
10245,train
10246,val
10247,train
10248,train
10249,train
10250,val
10251,train
10252,train
10253,train
10254,val
10255,val
10256,train
10257,val
10258,val
10259,train
10260,train
10261,val
10262,val
10263,train
10264,val
10265,train
10266,train
10267,val
10268,train
10269,train
10270,train
10271,val
10272,train
10273,train
10274,train
10275,train
10276,train
10277,train
10278,val
10279,train
10280,train
10281,train
10282,train
10283,train
10284,train
10285,train
10286,train
10287,train
10288,train
10289,train
10290,train
10291,train
10292,train
10293,train
10294,val
10295,train
10296,train
10297,train
10298,val
10299,train
10300,train
10301,train
10302,val
10303,train
10304,train
10305,val
10306,train
10307,train
10308,train
10309,train
10310,val
10311,train
10312,train
10313,train
10314,train
10315,train
10316,val
10317,train
10318,val
10319,val
10320,train
10321,train
10322,train
10323,train
10324,train
10325,val
10326,train
10327,train
10328,train
10329,train
10330,train
10331,train
10332,train
10333,train
10334,val
10335,train
10336,val
10337,train
10338,train
10339,train
10340,train
10341,train
10342,val
10343,train
10344,val
10345,train
10346,train
10347,train
10348,train
10349,train
10350,train
10351,train
10352,val
10353,val
10354,train
10355,train
10356,train
10357,val
10358,train
10359,train
10360,val
10361,train
10362,val
10363,train
10364,train
10365,train
10366,train
10367,train
10368,train
10369,train
10370,val
10371,train
10372,train
10373,train
10374,train
10375,train
10376,train
10377,train
10378,train
10379,train
10380,train
10381,train
10382,val
10383,val
10384,train
10385,train
10386,train
10387,train
10388,train
10389,train
10390,train
10391,train
10392,train
10393,train
10394,train
10395,train
10396,train
10397,train
10398,train
10399,train
10400,val
10401,train
10402,val
10403,val
10404,train
10405,train
10406,train
10407,val
10408,train
10409,train
10410,train
10411,train
10412,train
10413,train
10414,train
10415,train
10416,train
10417,train
10418,val
10419,train
10420,val
10421,train
10422,val
10423,val
10424,train
10425,train
10426,val
10427,train
10428,train
10429,train
10430,train
10431,train
10432,val
10433,train
10434,train
10435,train
10436,train
10437,train
10438,train
10439,train
10440,val
10441,train
10442,train
10443,train
10444,train
10445,train
10446,train
10447,train
10448,train
10449,train
10450,train
10451,train
10452,train
10453,train
10454,train
10455,val
10456,train
10457,train
10458,train
10459,train
10460,train
10461,train
10462,val
10463,val
10464,train
10465,train
10466,val
10467,train
10468,train
10469,train
10470,train
10471,val
10472,val
10473,train
10474,train
10475,train
10476,val
10477,train
10478,train
10479,val
10480,val
10481,train
10482,val
10483,val
10484,train
10485,train
10486,train
10487,train
10488,train
10489,val
10490,train
10491,train
10492,train
10493,val
10494,train
10495,val
10496,train
10497,train
10498,train
10499,train
10500,train
10501,train
10502,train
10503,train
10504,train
10505,train
10506,train
10507,val
10508,train
10509,val
10510,train
10511,train
10512,train
10513,train
10514,val
10515,val
10516,train
10517,train
10518,train
10519,train
10520,train
10521,train
10522,train
10523,train
10524,train
10525,val
10526,train
10527,train
10528,val
10529,val
10530,train
10531,val
10532,train
10533,train
10534,train
10535,train
10536,train
10537,train
10538,val
10539,val
10540,val
10541,train
10542,train
10543,train
10544,train
10545,train
10546,train
10547,train
10548,train
10549,train
10550,val
10551,train
10552,train
10553,train
10554,train
10555,train
10556,val
10557,train
10558,val
10559,val
10560,train
10561,val
10562,train
10563,val
10564,train
10565,train
10566,train
10567,val
10568,val
10569,train
10570,train
10571,val
10572,train
10573,train
10574,train
10575,val
10576,train
10577,train
10578,train
10579,val
10580,train
10581,val
10582,train
10583,val
10584,train
10585,train
10586,train
10587,train
10588,train
10589,train
10590,train
10591,train
10592,train
10593,train
10594,train
10595,train
10596,train
10597,train
10598,train
10599,train
10600,train
10601,train
10602,train
10603,train
10604,train
10605,train
10606,train
10607,val
10608,train
10609,train
10610,train
10611,train
10612,train
10613,val
10614,val
10615,train
10616,train
10617,train
10618,train
10619,train
10620,train
10621,val
10622,val
10623,train
10624,val
10625,val
10626,val
10627,train
10628,train
10629,train
10630,train
10631,train
10632,train
10633,val
10634,train
10635,val
10636,val
10637,train
10638,val
10639,train
10640,train
10641,train
10642,val
10643,train
10644,val
10645,train
10646,train
10647,train
10648,train
10649,val
10650,train
10651,train
10652,val
10653,val
10654,val
10655,train
10656,val
10657,train
10658,val
10659,train
10660,train
10661,train
10662,train
10663,train
10664,val
10665,train
10666,train
10667,train
10668,train
10669,train
10670,train
10671,train
10672,train
10673,train
10674,train
10675,train
10676,train
10677,val
10678,train
10679,val
10680,val
10681,train
10682,train
10683,train
10684,val
10685,val
10686,val
10687,train
10688,train
10689,train
10690,train
10691,train
10692,val
10693,train
10694,val
10695,train
10696,train
10697,train
10698,train
10699,train
10700,train
10701,train
10702,train
10703,val
10704,train
10705,train
10706,train
10707,train
10708,train
10709,train
10710,train
10711,train
10712,train
10713,val
10714,val
10715,train
10716,train
10717,train
10718,train
10719,train
10720,val
10721,val
10722,train
10723,train
10724,train
10725,val
10726,train
10727,train
10728,train
10729,val
10730,train
10731,train
10732,val
10733,train
10734,train
10735,train
10736,val
10737,train
10738,train
10739,val
10740,train
10741,train
10742,train
10743,train
10744,train
10745,train
10746,train
10747,train
10748,train
10749,train
10750,train
10751,train
10752,train
10753,train
10754,train
10755,train
10756,train
10757,train
10758,train
10759,train
10760,train
10761,val
10762,train
10763,train
10764,train
10765,train
10766,train
10767,train
10768,train
10769,train
10770,train
10771,train
10772,val
10773,train
10774,train
10775,train
10776,train
10777,train
10778,train
10779,val
10780,train
10781,train
10782,train
10783,train
10784,train
10785,train
10786,val
10787,train
10788,val
10789,train
10790,val
10791,val
10792,val
10793,train
10794,train
10795,val
10796,train
10797,train
10798,train
10799,train
10800,train
10801,val
10802,val
10803,train
10804,train
10805,val
10806,val
10807,train
10808,train
10809,train
10810,train
10811,train
10812,train
10813,train
10814,train
10815,train
10816,train
10817,train
10818,train
10819,train
10820,train
10821,train
10822,val
10823,train
10824,train
10825,train
10826,train
10827,train
10828,train
10829,train
10830,train
10831,train
10832,val
10833,val
10834,train
10835,val
10836,train
10837,val
10838,train
10839,val
10840,train
10841,train
10842,train
10843,train
10844,train
10845,val
10846,train
10847,train
10848,train
10849,val
10850,val
10851,train
10852,train
10853,train
10854,train
10855,train
10856,train
10857,train
10858,train
10859,train
10860,train
10861,val
10862,val
10863,train
10864,val
10865,train
10866,val
10867,val
10868,val
10869,train
10870,train
10871,train
10872,train
10873,train
10874,train
10875,train
10876,train
10877,train
10878,train
10879,train
10880,train
10881,train
10882,train
10883,train
10884,train
10885,train
10886,train
10887,train
10888,train
10889,train
10890,train
10891,val
10892,val
10893,train
10894,val
10895,val
10896,train
10897,train
10898,train
10899,train
10900,train
10901,train
10902,train
10903,train
10904,train
10905,train
10906,train
10907,train
10908,val
10909,val
10910,train
10911,train
10912,train
10913,train
10914,train
10915,val
10916,train
10917,train
10918,val
10919,val
10920,train
10921,val
10922,train
10923,val
10924,train
10925,train
10926,train
10927,train
10928,train
10929,train
10930,val
10931,train
10932,train
10933,train
10934,train
10935,train
10936,train
10937,train
10938,train
10939,train
10940,train
10941,train
10942,train
10943,train
10944,train
10945,train
10946,train
10947,train
10948,train
10949,train
10950,train
10951,train
10952,train
10953,train
10954,train
10955,val
10956,train
10957,val
10958,train
10959,val
10960,train
10961,train
10962,val
10963,train
10964,val
10965,train
10966,train
10967,val
10968,train
10969,train
10970,train
10971,train
10972,train
10973,train
10974,train
10975,val
10976,val
10977,val
10978,train
10979,train
10980,train
10981,train
10982,train
10983,val
10984,train
10985,train
10986,train
10987,train
10988,train
10989,train
10990,train
10991,train
10992,val
10993,train
10994,val
10995,train
10996,train
10997,train
10998,train
10999,train
11000,train
11001,train
11002,train
11003,train
11004,train
11005,val
11006,train
11007,train
11008,train
11009,train
11010,train
11011,train
11012,val
11013,train
11014,train
11015,train
11016,train
11017,train
11018,train
11019,train
11020,train
11021,train
11022,train
11023,train
11024,train
11025,train
11026,train
11027,train
11028,train
11029,train
11030,val
11031,train
11032,train
11033,train
11034,train
11035,train
11036,train
11037,val
11038,train
11039,train
11040,train
11041,train
11042,train
11043,train
11044,train
11045,train
11046,train
11047,train
11048,train
11049,train
11050,val
11051,train
11052,train
11053,train
11054,train
11055,train
11056,train
11057,train
11058,train
11059,train
11060,train
11061,train
11062,train
11063,train
11064,train
11065,train
11066,train
11067,train
11068,train
11069,train
11070,train
11071,train
11072,train
11073,val
11074,val
11075,val
11076,train
11077,train
11078,train
11079,train
11080,train
11081,train
11082,train
11083,train
11084,train
11085,train
11086,val
11087,train
11088,train
11089,train
11090,train
11091,train
11092,val
11093,train
11094,train
11095,train
11096,val
11097,val
11098,train
11099,train
11100,train
11101,train
11102,train
11103,train
11104,train
11105,train
11106,train
11107,val
11108,train
11109,train
11110,val
11111,train
11112,train
11113,train
11114,train
11115,train
11116,train
11117,train
11118,val
11119,train
11120,train
11121,train
11122,train
11123,train
11124,train
11125,train
11126,train
11127,train
11128,train
11129,train
11130,train
11131,train
11132,val
11133,train
11134,val
11135,train
11136,train
11137,val
11138,train
11139,val
11140,train
11141,train
11142,val
11143,train
11144,train
11145,train
11146,val
11147,train
11148,train
11149,train
11150,val
11151,train
11152,train
11153,train
11154,train
11155,train
11156,train
11157,val
11158,train
11159,train
11160,train
11161,train
11162,val
11163,train
11164,train
11165,train
11166,train
11167,train
11168,train
11169,train
11170,train
11171,train
11172,train
11173,val
11174,train
11175,train
11176,train
11177,train
11178,train
11179,train
11180,val
11181,train
11182,train
11183,train
11184,val
11185,train
11186,train
11187,train
11188,train
11189,train
11190,train
11191,train
11192,val
11193,train
11194,val
11195,train
11196,val
11197,train
11198,val
11199,val
11200,train
11201,train
11202,train
11203,val
11204,val
11205,train
11206,train
11207,train
11208,train
11209,train
11210,train
11211,train
11212,val
11213,train
11214,train
11215,train
11216,train
11217,val
11218,train
11219,val
11220,val
11221,val
11222,train
11223,train
11224,train
11225,train
11226,train
11227,train
11228,train
11229,train
11230,train
11231,val
11232,train
11233,train
11234,train
11235,val
11236,train
11237,train
11238,train
11239,train
11240,train
11241,train
11242,train
11243,train
11244,train
11245,train
11246,val
11247,train
11248,val
11249,val
11250,val
11251,train
11252,train
11253,val
11254,train
11255,val
11256,train
11257,train
11258,val
11259,train
11260,val
11261,train
11262,val
11263,val
11264,train
11265,val
11266,train
11267,train
11268,train
11269,train
11270,train
11271,train
11272,train
11273,train
11274,train
11275,train
11276,train
11277,train
11278,train
11279,train
11280,train
11281,train
11282,train
11283,val
11284,train
11285,train
11286,train
11287,val
11288,val
11289,train
11290,train
11291,train
11292,train
11293,val
11294,train
11295,train
11296,train
11297,train
11298,val
11299,val
11300,train
11301,val
11302,train
11303,val
11304,train
11305,train
11306,val
11307,train
11308,train
11309,val
11310,train
11311,val
11312,val
11313,train
11314,train
11315,train
11316,train
11317,train
11318,train
11319,train
11320,val
11321,val
11322,val
11323,val
11324,train
11325,train
11326,val
11327,val
11328,train
11329,val
11330,train
11331,val
11332,train
11333,train
11334,train
11335,train
11336,train
11337,train
11338,train
11339,train
11340,train
11341,train
11342,train
11343,train
11344,train
11345,train
11346,train
11347,val
11348,train
11349,train
11350,train
11351,val
11352,train
11353,train
11354,val
11355,train
11356,train
11357,val
11358,train
11359,train
11360,train
11361,train
11362,val
11363,val
11364,train
11365,train
11366,val
11367,val
11368,train
11369,train
11370,val
11371,train
11372,train
11373,train
11374,train
11375,val
11376,train
11377,train
11378,train
11379,train
11380,train
11381,train
11382,train
11383,val
11384,train
11385,val
11386,train
11387,val
11388,train
11389,train
